x;y;layer1;layer2;voltage1;voltage2;current
1853.53;2552.33;L4;P3V3;4.8709e-05;4.8709e-05;-1.77373e-16
1853.53;2552.33;P3V3;BOT;4.8709e-05;4.8709e-05;-1.80091e-16
1861.05;3122.22;TOP;GP1_GND_;3.29224;3.29224;-0.0060002
1861.05;3122.22;GP1_GND_;L3;3.29224;3.29225;-0.0060002
1861.05;3122.22;L3;L4;3.29225;3.29225;-0.0060002
1861.05;3122.22;L4;P3V3;3.29225;3.29225;-4.40922e-12
1861.05;3122.22;P3V3;BOT;3.29225;3.29225;-4.72098e-12
1861.31;3150.64;TOP;GP1_GND_;3.29223;3.29223;-0.00599994
1861.31;3150.64;GP1_GND_;L3;3.29223;3.29224;-0.00599994
1861.31;3150.64;L3;L4;3.29224;3.29224;-0.00599994
1861.31;3150.64;L4;P3V3;3.29224;3.29224;-1.28268e-11
1861.31;3150.64;P3V3;BOT;3.29224;3.29224;-1.41629e-11
1862.91;3176.18;TOP;GP1_GND_;9.44216e-05;9.44216e-05;3.24164e-16
1862.91;3176.18;GP1_GND_;L3;9.44216e-05;0.00010503;-0.00957537
1862.91;3176.18;L3;L4;0.00010503;0.000108633;-0.00957537
1862.91;3176.18;L4;P3V3;0.000108633;0.000119242;-0.00957537
1862.91;3176.18;P3V3;BOT;0.000119242;0.000122845;-0.00957537
1863.2;3215.27;TOP;GP1_GND_;9.33601e-05;9.33601e-05;1.80091e-16
1863.2;3215.27;GP1_GND_;L3;9.33601e-05;9.33601e-05;-6.1163e-17
1863.2;3215.27;L3;L4;9.33601e-05;9.33601e-05;-1.08055e-16
1863.2;3215.27;L4;P3V3;9.33601e-05;9.33601e-05;-7.33956e-17
1863.2;3215.27;P3V3;BOT;9.33601e-05;9.33601e-05;-1.08055e-16
1863.2;3249.64;TOP;GP1_GND_;9.38047e-05;9.38047e-05;3.60182e-16
1863.2;3249.64;GP1_GND_;L3;9.38047e-05;9.38047e-05;2.20187e-16
1863.2;3249.64;L3;L4;9.38047e-05;9.38047e-05;1.80091e-16
1863.2;3249.64;L4;P3V3;9.38047e-05;9.38047e-05;2.07954e-16
1863.2;3249.64;P3V3;BOT;9.38047e-05;9.38047e-05;1.80091e-16
1869.39;2575.96;TOP;GP1_GND_;4.96954e-05;5.05687e-05;-0.00232101
1869.39;2575.96;GP1_GND_;L3;5.05687e-05;5.05687e-05;-1.71257e-16
1869.39;2575.96;L3;L4;5.05687e-05;5.05687e-05;-1.981e-16
1869.39;2575.96;L4;P3V3;5.05687e-05;5.05687e-05;-1.83489e-16
1869.39;2575.96;P3V3;BOT;5.05687e-05;5.05687e-05;-1.981e-16
1875.09;2332.84;TOP;GP1_GND_;4.14562e-05;4.06014e-05;0.00227159
1875.09;2332.84;GP1_GND_;L3;4.06014e-05;4.08597e-05;-0.00023311
1875.09;2332.84;L3;L4;4.08597e-05;4.09474e-05;-0.00023311
1875.09;2332.84;L4;P3V3;4.09474e-05;4.12057e-05;-0.00023311
1875.09;2332.84;P3V3;BOT;4.12057e-05;4.12934e-05;-0.00023311
1875.09;2365.98;TOP;GP1_GND_;4.19926e-05;4.18199e-05;0.000458731
1875.09;2365.98;GP1_GND_;L3;4.18199e-05;4.1642e-05;0.000160605
1875.09;2365.98;L3;L4;4.1642e-05;4.15816e-05;0.000160605
1875.09;2365.98;L4;P3V3;4.15816e-05;4.14037e-05;0.000160605
1875.09;2365.98;P3V3;BOT;4.14037e-05;4.13432e-05;0.000160605
1885.75;3582.53;TOP;GP1_GND_;0.000101915;9.5142e-05;0.018
1885.75;3582.53;GP1_GND_;L3;9.5142e-05;9.5142e-05;6.36096e-16
1885.75;3582.53;L3;L4;9.5142e-05;9.5142e-05;5.76292e-16
1885.75;3582.53;L4;P3V3;9.5142e-05;9.5142e-05;6.1163e-16
1885.75;3582.53;P3V3;BOT;9.5142e-05;9.5142e-05;5.76292e-16
1908.07;2016.59;TOP;GP1_GND_;2.75908e-05;2.75908e-05;9.90501e-17
1908.07;2016.59;GP1_GND_;L3;2.75908e-05;2.77871e-05;-0.000177177
1908.07;2016.59;L3;L4;2.77871e-05;2.78538e-05;-0.000177177
1908.07;2016.59;L4;P3V3;2.78538e-05;2.80501e-05;-0.000177177
1908.07;2016.59;P3V3;BOT;2.80501e-05;2.81167e-05;-0.000177177
1908.55;2169.79;TOP;GP1_GND_;4.99279;4.99279;-0.00237
1908.55;2169.79;GP1_GND_;L3;4.99279;4.99279;-0.00237
1908.55;2169.79;L3;L4;4.99279;4.99279;-0.00237
1908.55;2169.79;L4;P3V3;4.99279;4.99279;-0.00237
1908.55;2169.79;P3V3;BOT;4.99279;4.9928;-0.00237
1909.32;3058.42;TOP;GP1_GND_;8.57561e-05;8.57561e-05;4.32219e-16
1909.32;3058.42;GP1_GND_;L3;8.57561e-05;8.57561e-05;-2.93583e-16
1909.32;3058.42;L3;L4;8.57561e-05;8.57561e-05;-3.24164e-16
1909.32;3058.42;L4;P3V3;8.57561e-05;8.57561e-05;-3.05815e-16
1909.32;3058.42;P3V3;BOT;8.57561e-05;8.57561e-05;-3.24164e-16
1917.02;2332.84;TOP;GP1_GND_;4.14051e-05;4.08564e-05;0.00145838
1917.02;2332.84;GP1_GND_;L3;4.08564e-05;4.10206e-05;-0.000148251
1917.02;2332.84;L3;L4;4.10206e-05;4.10764e-05;-0.000148251
1917.02;2332.84;L4;P3V3;4.10764e-05;4.12406e-05;-0.000148251
1917.02;2332.84;P3V3;BOT;4.12406e-05;4.12964e-05;-0.000148251
1917.02;2365.98;TOP;GP1_GND_;4.18703e-05;4.20194e-05;-0.000396381
1917.02;2365.98;GP1_GND_;L3;4.20194e-05;4.17748e-05;0.000220756
1917.02;2365.98;L3;L4;4.17748e-05;4.16918e-05;0.000220756
1917.02;2365.98;L4;P3V3;4.16918e-05;4.14472e-05;0.000220756
1917.02;2365.98;P3V3;BOT;4.14472e-05;4.13641e-05;0.000220756
1919.59;2575.96;TOP;GP1_GND_;5.49296;5.49297;-0.0380283
1919.59;2575.96;GP1_GND_;L3;5.49297;5.49301;-0.0380283
1919.59;2575.96;L3;L4;5.49301;5.49303;-0.0380283
1919.59;2575.96;L4;P3V3;5.49303;5.49303;3.2067e-12
1919.59;2575.96;P3V3;BOT;5.49303;5.49303;2.36049e-12
1929.74;2211.54;TOP;GP1_GND_;4.9928;4.9928;0.00188371
1929.74;2211.54;GP1_GND_;L3;4.9928;4.9928;0.00188371
1929.74;2211.54;L3;L4;4.9928;4.9928;0.00188371
1929.74;2211.54;L4;P3V3;4.9928;4.9928;0.00188371
1929.74;2211.54;P3V3;BOT;4.9928;4.9928;0.00188371
1936.32;2552.33;TOP;GP1_GND_;5.49296;5.49297;-0.0384747
1936.32;2552.33;GP1_GND_;L3;5.49297;5.49301;-0.0384747
1936.32;2552.33;L3;L4;5.49301;5.49303;-0.0384747
1936.32;2552.33;L4;P3V3;5.49303;5.49303;-2.00419e-11
1936.32;2552.33;P3V3;BOT;5.49303;5.49303;-1.88839e-11
1952.65;2575.96;TOP;GP1_GND_;5.49296;5.49297;-0.041597
1952.65;2575.96;GP1_GND_;L3;5.49297;5.49302;-0.041597
1952.65;2575.96;L3;L4;5.49302;5.49303;-0.041597
1952.65;2575.96;L4;P3V3;5.49303;5.49303;-1.92402e-11
1952.65;2575.96;P3V3;BOT;5.49303;5.49303;-2.12444e-11
1958.75;2211.54;TOP;GP1_GND_;4.9928;4.9928;0.000818885
1958.75;2211.54;GP1_GND_;L3;4.9928;4.9928;0.000818885
1958.75;2211.54;L3;L4;4.9928;4.9928;0.000818885
1958.75;2211.54;L4;P3V3;4.9928;4.9928;0.000818885
1958.75;2211.54;P3V3;BOT;4.9928;4.9928;0.000818885
1970.89;2616.94;TOP;GP1_GND_;5.486e-05;5.486e-05;1.80091e-17
1970.89;2616.94;GP1_GND_;L3;5.486e-05;5.486e-05;-1.95722e-16
1970.89;2616.94;L3;L4;5.486e-05;5.486e-05;-1.981e-16
1970.89;2616.94;L4;P3V3;5.486e-05;5.486e-05;-1.95722e-16
1970.89;2616.94;P3V3;BOT;5.486e-05;5.486e-05;-1.981e-16
1979.59;3277.41;TOP;GP1_GND_;0.00010244;0.00010244;3.60182e-16
1979.59;3277.41;GP1_GND_;L3;0.00010244;0.000113427;-0.00991693
1979.59;3277.41;L3;L4;0.000113427;0.000117158;-0.00991693
1979.59;3277.41;L4;P3V3;0.000117158;0.000128146;-0.00991693
1979.59;3277.41;P3V3;BOT;0.000128146;0.000131877;-0.00991693
1987.76;2211.54;TOP;GP1_GND_;4.9928;4.9928;-0.000332594
1987.76;2211.54;GP1_GND_;L3;4.9928;4.9928;-0.000332594
1987.76;2211.54;L3;L4;4.9928;4.9928;-0.000332594
1987.76;2211.54;L4;P3V3;4.9928;4.9928;-0.000332594
1987.76;2211.54;P3V3;BOT;4.9928;4.9928;-0.000332594
1987.96;3567.57;TOP;GP1_GND_;3.29222;3.29222;-0.00599991
1987.96;3567.57;GP1_GND_;L3;3.29222;3.29223;-0.00599991
1987.96;3567.57;L3;L4;3.29223;3.29223;-0.00599991
1987.96;3567.57;L4;P3V3;3.29223;3.29223;-2.24469e-11
1987.96;3567.57;P3V3;BOT;3.29223;3.29223;-2.36049e-11
1987.96;3601.23;TOP;GP1_GND_;3.29222;3.29222;-0.00599992
1987.96;3601.23;GP1_GND_;L3;3.29222;3.29223;-0.00599992
1987.96;3601.23;L3;L4;3.29223;3.29223;-0.00599992
1987.96;3601.23;L4;P3V3;3.29223;3.29223;-0
1987.96;3601.23;P3V3;BOT;3.29223;3.29223;-0
2019.54;2957.84;TOP;GP1_GND_;8.27448e-05;8.27448e-05;-2.88146e-16
2019.54;2957.84;GP1_GND_;L3;8.27448e-05;8.27448e-05;2.07954e-16
2019.54;2957.84;L3;L4;8.27448e-05;8.27448e-05;1.80091e-16
2019.54;2957.84;L4;P3V3;8.27448e-05;8.27448e-05;1.83489e-16
2019.54;2957.84;P3V3;BOT;8.27448e-05;8.27448e-05;2.16109e-16
2023.33;2999.07;TOP;GP1_GND_;1.79688;1.79686;0.032635
2023.33;2999.07;GP1_GND_;L3;1.79686;1.79683;0.032635
2023.33;2999.07;L3;L4;1.79683;1.79682;0.032635
2023.33;2999.07;L4;P3V3;1.79682;1.79678;0.032635
2023.33;2999.07;P3V3;BOT;1.79678;1.79677;0.032635
2026.41;3076.09;TOP;GP1_GND_;9.84244e-05;9.84244e-05;3.60182e-16
2026.41;3076.09;GP1_GND_;L3;9.84244e-05;9.84244e-05;1.22326e-17
2026.41;3076.09;L3;L4;9.84244e-05;9.84244e-05;-0
2026.41;3076.09;L4;P3V3;9.84244e-05;9.84244e-05;-0
2026.41;3076.09;P3V3;BOT;9.84244e-05;9.84244e-05;-0
2026.41;3666.76;TOP;GP1_GND_;9.187e-05;9.187e-05;-1.80091e-16
2026.41;3666.76;GP1_GND_;L3;9.187e-05;9.187e-05;-3.18048e-16
2026.41;3666.76;L3;L4;9.187e-05;9.187e-05;-3.60182e-16
2026.41;3666.76;L4;P3V3;9.187e-05;9.187e-05;-3.18048e-16
2026.41;3666.76;P3V3;BOT;9.187e-05;9.187e-05;-3.60182e-16
2030.05;3439.72;TOP;GP1_GND_;9.87814e-05;9.87814e-05;2.16109e-16
2030.05;3439.72;GP1_GND_;L3;9.87814e-05;9.87814e-05;-3.42513e-16
2030.05;3439.72;L3;L4;9.87814e-05;9.87814e-05;-3.96201e-16
2030.05;3439.72;L4;P3V3;9.87814e-05;9.87814e-05;-3.42513e-16
2030.05;3439.72;P3V3;BOT;9.87814e-05;9.87814e-05;-3.96201e-16
2033.89;3340.11;TOP;GP1_GND_;0.000102405;0.000102405;-2.16109e-16
2033.89;3340.11;GP1_GND_;L3;0.000102405;0.000102405;-3.54746e-16
2033.89;3340.11;L3;L4;0.000102405;0.000102405;-3.96201e-16
2033.89;3340.11;L4;P3V3;0.000102405;0.000102405;-3.66978e-16
2033.89;3340.11;P3V3;BOT;0.000102405;0.000102405;-3.96201e-16
2039.73;2240.82;TOP;GP1_GND_;5.49263;5.49264;-0.0149829
2039.73;2240.82;GP1_GND_;L3;5.49264;5.49265;-0.0149829
2039.73;2240.82;L3;L4;5.49265;5.49265;-1.88839e-11
2039.73;2240.82;L4;P3V3;5.49265;5.49265;-2.16452e-11
2039.73;2240.82;P3V3;BOT;5.49265;5.49265;-2.12444e-11
2053.5;3525.76;TOP;GP1_GND_;9.69329e-05;9.69329e-05;-0
2053.5;3525.76;GP1_GND_;L3;9.69329e-05;9.69329e-05;-3.42513e-16
2053.5;3525.76;L3;L4;9.69329e-05;9.69329e-05;-3.60182e-16
2053.5;3525.76;L4;P3V3;9.69329e-05;9.69329e-05;-3.42513e-16
2053.5;3525.76;P3V3;BOT;9.69329e-05;9.69329e-05;-3.60182e-16
2058.75;2999.07;TOP;GP1_GND_;1.79688;1.79686;0.0354525
2058.75;2999.07;GP1_GND_;L3;1.79686;1.79682;0.0354525
2058.75;2999.07;L3;L4;1.79682;1.79681;0.0354525
2058.75;2999.07;L4;P3V3;1.79681;1.79677;0.0354525
2058.75;2999.07;P3V3;BOT;1.79677;1.79676;0.0354525
2058.84;3097.7;TOP;GP1_GND_;0.000106144;0.000106144;1.08055e-16
2058.84;3097.7;GP1_GND_;L3;0.000106144;0.00013098;-0.0224165
2058.84;3097.7;L3;L4;0.00013098;0.000139414;-0.0224165
2058.84;3097.7;L4;P3V3;0.000139414;0.00016425;-0.0224165
2058.84;3097.7;P3V3;BOT;0.00016425;0.000172684;-0.0224165
2061.96;1170.64;TOP;GP1_GND_;3.29212;3.29213;-0.0349926
2061.96;1170.64;GP1_GND_;L3;3.29213;3.29217;-0.0349926
2061.96;1170.64;L3;L4;3.29217;3.29218;-0.0349926
2061.96;1170.64;L4;P3V3;3.29218;3.29218;6.41341e-12
2061.96;1170.64;P3V3;BOT;3.29218;3.29218;4.72098e-12
2064.92;2575.96;TOP;GP1_GND_;5.10948e-05;5.16975e-05;-0.00160181
2064.92;2575.96;GP1_GND_;L3;5.16975e-05;5.16975e-05;-1.83489e-16
2064.92;2575.96;L3;L4;5.16975e-05;5.16975e-05;-1.80091e-16
2064.92;2575.96;L4;P3V3;5.16975e-05;5.16975e-05;-1.83489e-16
2064.92;2575.96;P3V3;BOT;5.16975e-05;5.16975e-05;-1.981e-16
2081.62;1861.22;TOP;GP1_GND_;3.29228;3.29228;0.0167739
2081.62;1861.22;GP1_GND_;L3;3.29228;3.29226;0.0167739
2081.62;1861.22;L3;L4;3.29226;3.29225;0.0167739
2081.62;1861.22;L4;P3V3;3.29225;3.29212;0.12
2081.62;1861.22;P3V3;BOT;3.29212;3.29207;0.12
2081.65;2552.33;TOP;GP1_GND_;5.00415e-05;4.97486e-05;0.000778512
2081.65;2552.33;GP1_GND_;L3;4.97486e-05;4.97486e-05;-1.71257e-16
2081.65;2552.33;L3;L4;4.97486e-05;4.97486e-05;-1.80091e-16
2081.65;2552.33;L4;P3V3;4.97486e-05;4.97486e-05;-1.83489e-16
2081.65;2552.33;P3V3;BOT;4.97486e-05;4.97486e-05;-1.80091e-16
2088.42;2927.5;TOP;GP1_GND_;4.99257;4.99257;2.12444e-11
2088.42;2927.5;GP1_GND_;L3;4.99257;4.99257;1.84385e-11
2088.42;2927.5;L3;L4;4.99257;4.99257;1.88839e-11
2088.42;2927.5;L4;P3V3;4.99257;4.99257;1.92402e-11
2088.42;2927.5;P3V3;BOT;4.99257;4.99257;1.65234e-11
2091.37;2957.84;TOP;GP1_GND_;8.61624e-05;8.61624e-05;2.88146e-16
2091.37;2957.84;GP1_GND_;L3;8.61624e-05;8.61624e-05;-6.1163e-17
2091.37;2957.84;L3;L4;8.61624e-05;8.61624e-05;-7.20365e-17
2091.37;2957.84;L4;P3V3;8.61624e-05;8.61624e-05;-7.33956e-17
2091.37;2957.84;P3V3;BOT;8.61624e-05;8.61624e-05;-1.08055e-16
2098.74;2575.96;TOP;GP1_GND_;5.08817e-05;5.16479e-05;-0.00203631
2098.74;2575.96;GP1_GND_;L3;5.16479e-05;5.16479e-05;-1.83489e-16
2098.74;2575.96;L3;L4;5.16479e-05;5.16479e-05;-1.80091e-16
2098.74;2575.96;L4;P3V3;5.16479e-05;5.16479e-05;-1.83489e-16
2098.74;2575.96;P3V3;BOT;5.16479e-05;5.16479e-05;-1.981e-16
2102.13;2302.92;TOP;GP1_GND_;3.98385e-05;3.95317e-05;0.000815527
2102.13;2302.92;GP1_GND_;L3;3.95317e-05;3.96905e-05;-0.000143323
2102.13;2302.92;L3;L4;3.96905e-05;3.97444e-05;-0.000143323
2102.13;2302.92;L4;P3V3;3.97444e-05;3.99032e-05;-0.000143323
2102.13;2302.92;P3V3;BOT;3.99032e-05;3.99571e-05;-0.000143323
2102.13;2327.34;TOP;GP1_GND_;4.09256e-05;4.06934e-05;0.000617288
2102.13;2327.34;GP1_GND_;L3;4.06934e-05;4.04324e-05;0.000235577
2102.13;2327.34;L3;L4;4.04324e-05;4.03437e-05;0.000235577
2102.13;2327.34;L4;P3V3;4.03437e-05;4.00827e-05;0.000235577
2102.13;2327.34;P3V3;BOT;4.00827e-05;3.99941e-05;0.000235577
2103.73;2984.74;TOP;GP1_GND_;1.7969;1.79689;0.0469454
2103.73;2984.74;GP1_GND_;L3;1.79689;1.79683;0.0469454
2103.73;2984.74;L3;L4;1.79683;1.79682;0.0469454
2103.73;2984.74;L4;P3V3;1.79682;1.79676;0.0469454
2103.73;2984.74;P3V3;BOT;1.79676;1.79675;0.0469454
2114.08;1934.22;TOP;GP1_GND_;3.46597e-05;3.46597e-05;9.00456e-17
2114.08;1934.22;GP1_GND_;L3;3.46597e-05;3.46597e-05;-1.22326e-16
2114.08;1934.22;L3;L4;3.46597e-05;3.46597e-05;-1.26064e-16
2114.08;1934.22;L4;P3V3;3.46597e-05;3.46597e-05;-1.28442e-16
2114.08;1934.22;P3V3;BOT;3.46597e-05;3.46597e-05;-1.26064e-16
2127.81;3433.28;TOP;GP1_GND_;1.79677;1.79675;0.0484536
2127.81;3433.28;GP1_GND_;L3;1.79675;1.7967;0.0484536
2127.81;3433.28;L3;L4;1.7967;1.79668;0.0484536
2127.81;3433.28;L4;P3V3;1.79668;1.79663;0.0484536
2127.81;3433.28;P3V3;BOT;1.79663;1.79661;0.0484536
2137.9;2016.59;TOP;GP1_GND_;3.32585e-05;3.32585e-05;5.40273e-17
2137.9;2016.59;GP1_GND_;L3;3.32585e-05;3.16663e-05;0.00143717
2137.9;2016.59;L3;L4;3.16663e-05;3.11255e-05;0.00143717
2137.9;2016.59;L4;P3V3;3.11255e-05;2.95333e-05;0.00143717
2137.9;2016.59;P3V3;BOT;2.95333e-05;2.89925e-05;0.00143717
2137.9;2169.79;TOP;GP1_GND_;3.29247;3.29246;0.0450305
2137.9;2169.79;GP1_GND_;L3;3.29246;3.29241;0.0450305
2137.9;2169.79;L3;L4;3.29241;3.29239;0.0450305
2137.9;2169.79;L4;P3V3;3.29239;3.2924;-0.00618544
2137.9;2169.79;P3V3;BOT;3.2924;3.2924;-0.00618544
2138.67;1365.33;TOP;GP1_GND_;-2.37428e-05;-2.37428e-05;-9.90501e-17
2138.67;1365.33;GP1_GND_;L3;-2.37428e-05;-2.37428e-05;8.25701e-17
2138.67;1365.33;L3;L4;-2.37428e-05;-2.37428e-05;9.00456e-17
2138.67;1365.33;L4;P3V3;-2.37428e-05;-2.37428e-05;8.86864e-17
2138.67;1365.33;P3V3;BOT;-2.37428e-05;-2.37428e-05;9.00456e-17
2144.52;3409.62;TOP;GP1_GND_;1.79681;1.79678;0.0665136
2144.52;3409.62;GP1_GND_;L3;1.79678;1.79671;0.0665136
2144.52;3409.62;L3;L4;1.79671;1.79668;0.0665136
2144.52;3409.62;L4;P3V3;1.79668;1.79661;0.0665136
2144.52;3409.62;P3V3;BOT;1.79661;1.79658;0.0665136
2148.94;2575.96;TOP;GP1_GND_;5.49296;5.49298;-0.06668
2148.94;2575.96;GP1_GND_;L3;5.49298;5.49306;-0.06668
2148.94;2575.96;L3;L4;5.49306;5.49308;-0.06668
2148.94;2575.96;L4;P3V3;5.49308;5.49308;5.61173e-12
2148.94;2575.96;P3V3;BOT;5.49308;5.49308;4.72098e-12
2151.76;1940.92;TOP;GP1_GND_;1.79757;1.79757;-5.3111e-12
2151.76;1940.92;GP1_GND_;L3;1.79757;1.79757;-6.21299e-12
2151.76;1940.92;L3;L4;1.79757;1.79757;-7.08147e-12
2151.76;1940.92;L4;P3V3;1.79757;1.79757;-6.01257e-12
2151.76;1940.92;P3V3;BOT;1.79757;1.79757;-6.49135e-12
2153.94;2302.92;TOP;GP1_GND_;4.00659e-05;3.93411e-05;0.00192626
2153.94;2302.92;GP1_GND_;L3;3.93411e-05;3.95375e-05;-0.000177219
2153.94;2302.92;L3;L4;3.95375e-05;3.96041e-05;-0.000177219
2153.94;2302.92;L4;P3V3;3.96041e-05;3.98005e-05;-0.000177219
2153.94;2302.92;P3V3;BOT;3.98005e-05;3.98672e-05;-0.000177219
2153.94;2327.34;TOP;GP1_GND_;4.00659e-05;4.02162e-05;-0.00039947
2153.94;2327.34;GP1_GND_;L3;4.02162e-05;4.01221e-05;8.49648e-05
2153.94;2327.34;L3;L4;4.01221e-05;4.00901e-05;8.49648e-05
2153.94;2327.34;L4;P3V3;4.00901e-05;3.9996e-05;8.49648e-05
2153.94;2327.34;P3V3;BOT;3.9996e-05;3.9964e-05;8.49648e-05
2154.36;2647.81;TOP;GP1_GND_;5.71559e-05;5.71559e-05;1.08055e-16
2154.36;2647.81;GP1_GND_;L3;5.71559e-05;5.71559e-05;-2.01838e-16
2154.36;2647.81;L3;L4;5.71559e-05;5.71559e-05;-2.16109e-16
2154.36;2647.81;L4;P3V3;5.71559e-05;5.71559e-05;-2.01838e-16
2154.36;2647.81;P3V3;BOT;5.71559e-05;5.71559e-05;-2.16109e-16
2159.09;2211.54;TOP;GP1_GND_;3.29253;3.2925;0.0654517
2159.09;2211.54;GP1_GND_;L3;3.2925;3.29243;0.0654517
2159.09;2211.54;L3;L4;3.29243;3.29241;0.0654517
2159.09;2211.54;L4;P3V3;3.29241;3.29241;0.00103531
2159.09;2211.54;P3V3;BOT;3.29241;3.29241;0.00103531
2165.67;2552.33;TOP;GP1_GND_;5.49293;5.49296;-0.0877874
2165.67;2552.33;GP1_GND_;L3;5.49296;5.49306;-0.0877874
2165.67;2552.33;L3;L4;5.49306;5.49309;-0.0877874
2165.67;2552.33;L4;P3V3;5.49309;5.49309;-1.92402e-11
2165.67;2552.33;P3V3;BOT;5.49309;5.49309;-2.12444e-11
2169.5;3133.89;TOP;GP1_GND_;0.000116612;0.000116612;3.96201e-16
2169.5;3133.89;GP1_GND_;L3;0.000116612;0.000150329;-0.0304327
2169.5;3133.89;L3;L4;0.000150329;0.00016178;-0.0304327
2169.5;3133.89;L4;P3V3;0.00016178;0.000195496;-0.0304327
2169.5;3133.89;P3V3;BOT;0.000195496;0.000206947;-0.0304327
2169.5;3221.13;TOP;GP1_GND_;0.000122703;0.000122703;4.32219e-16
2169.5;3221.13;GP1_GND_;L3;0.000122703;0.00015133;-0.0258389
2169.5;3221.13;L3;L4;0.00015133;0.000161052;-0.0258389
2169.5;3221.13;L4;P3V3;0.000161052;0.000189679;-0.0258389
2169.5;3221.13;P3V3;BOT;0.000189679;0.000199402;-0.0258389
2169.5;3308.37;TOP;GP1_GND_;0.000119728;0.000119728;4.32219e-16
2169.5;3308.37;GP1_GND_;L3;0.000119728;0.000148515;-0.0259833
2169.5;3308.37;L3;L4;0.000148515;0.000158292;-0.0259833
2169.5;3308.37;L4;P3V3;0.000158292;0.000187078;-0.0259833
2169.5;3308.37;P3V3;BOT;0.000187078;0.000196855;-0.0259833
2179.95;1830.88;TOP;GP1_GND_;4.87753e-05;4.87753e-05;1.80091e-16
2179.95;1830.88;GP1_GND_;L3;4.87753e-05;7.66222e-05;-0.0251348
2179.95;1830.88;L3;L4;7.66222e-05;8.60797e-05;-0.0251348
2179.95;1830.88;L4;P3V3;8.60797e-05;0.000113927;-0.0251348
2179.95;1830.88;P3V3;BOT;0.000113927;0.000123384;-0.0251348
2180.93;1717.69;TOP;GP1_GND_;4.21721e-05;4.21721e-05;1.44073e-16
2180.93;1717.69;GP1_GND_;L3;4.21721e-05;7.35001e-05;-0.0282768
2180.93;1717.69;L3;L4;7.35001e-05;8.41398e-05;-0.0282768
2180.93;1717.69;L4;P3V3;8.41398e-05;0.000115468;-0.0282768
2180.93;1717.69;P3V3;BOT;0.000115468;0.000126107;-0.0282768
2182;2575.96;TOP;GP1_GND_;5.49296;5.49298;-0.0636498
2182;2575.96;GP1_GND_;L3;5.49298;5.49305;-0.0636498
2182;2575.96;L3;L4;5.49305;5.49308;-0.0786326
2182;2575.96;L4;P3V3;5.49308;5.49308;-1.92402e-11
2182;2575.96;P3V3;BOT;5.49308;5.49308;-2.12444e-11
2188.1;2211.54;TOP;GP1_GND_;3.29251;3.29249;0.0565923
2188.1;2211.54;GP1_GND_;L3;3.29249;3.29243;0.0565923
2188.1;2211.54;L3;L4;3.29243;3.29241;0.0565923
2188.1;2211.54;L4;P3V3;3.29241;3.29241;0.00269336
2188.1;2211.54;P3V3;BOT;3.29241;3.29241;0.00269336
2191.82;1327.37;TOP;GP1_GND_;3.29214;3.29216;-0.0350074
2191.82;1327.37;GP1_GND_;L3;3.29216;3.29219;-0.0350074
2191.82;1327.37;L3;L4;3.29219;3.29221;-0.0350074
2191.82;1327.37;L4;P3V3;3.29221;3.29221;1.20251e-11
2191.82;1327.37;P3V3;BOT;3.29221;3.29221;1.18024e-11
2198.65;1751.57;TOP;GP1_GND_;4.79543e-05;4.79543e-05;1.62082e-16
2198.65;1751.57;GP1_GND_;L3;4.79543e-05;7.77961e-05;-0.0269353
2198.65;1751.57;L3;L4;7.77961e-05;8.7931e-05;-0.0269353
2198.65;1751.57;L4;P3V3;8.7931e-05;0.000117773;-0.0269353
2198.65;1751.57;P3V3;BOT;0.000117773;0.000127908;-0.0269353
2215.65;2616.85;TOP;GP1_GND_;3.29254;3.29254;1.18025e-12
2215.65;2616.85;GP1_GND_;L3;3.29254;3.29254;-8.01676e-13
2215.65;2616.85;L3;L4;3.29254;3.29254;-1.18025e-12
2215.65;2616.85;L4;P3V3;3.29254;3.29254;-0
2215.65;2616.85;P3V3;BOT;3.29254;3.29254;-1.18025e-12
2217.11;2211.54;TOP;GP1_GND_;3.2925;3.29248;0.0491516
2217.11;2211.54;GP1_GND_;L3;3.29248;3.29243;0.0491516
2217.11;2211.54;L3;L4;3.29243;3.29241;0.0491516
2217.11;2211.54;L4;P3V3;3.29241;3.29241;0.00245676
2217.11;2211.54;P3V3;BOT;3.29241;3.29241;0.00245676
2236.05;1860.41;TOP;GP1_GND_;4.63462e-05;4.63462e-05;1.62082e-16
2236.05;1860.41;GP1_GND_;L3;4.63462e-05;7.45101e-05;-0.0254209
2236.05;1860.41;L3;L4;7.45101e-05;8.40752e-05;-0.0254209
2236.05;1860.41;L4;P3V3;8.40752e-05;0.000112239;-0.0254209
2236.05;1860.41;P3V3;BOT;0.000112239;0.000121804;-0.0254209
2236.4;3218.51;TOP;GP1_GND_;0.00012362;0.00012362;4.32219e-16
2236.4;3218.51;GP1_GND_;L3;0.00012362;0.000152921;-0.0264476
2236.4;3218.51;L3;L4;0.000152921;0.000162873;-0.0264476
2236.4;3218.51;L4;P3V3;0.000162873;0.000192174;-0.0264476
2236.4;3218.51;P3V3;BOT;0.000192174;0.000202126;-0.0264476
2242.94;860.234;TOP;GP1_GND_;-9.50153e-05;-9.50153e-05;-2.52128e-16
2242.94;860.234;GP1_GND_;L3;-9.50153e-05;-9.50153e-05;3.3028e-16
